,CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO,FECHA_TRANSACCION,ENTIDAD_FEDERATIVA,LAT,LONG
5251,95506002.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,142712.9836,VENTA,MASCULINO,68.0,ENROLADO,2020-05-22,CIUDAD DE MÉXICO,19.4285,99.1277
5252,95507455.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,411274.64200000005,VENTA,MASCULINO,29.0,ENROLADO,2020-05-29,CIUDAD DE MÉXICO,19.4285,99.1277
5253,95511804.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,46338.38,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,56.0,NO ENROLADO,2020-05-18,CIUDAD DE MÉXICO,19.4285,99.1277
5254,95515391.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,2584674.366,COMPRA,MASCULINO,74.0,ENROLADO,2020-05-15,CIUDAD DE MÉXICO,19.4285,99.1277
5255,95516480.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,38944.05,VENTA,FEMENINO,58.0,ENROLADO,2020-05-08,CIUDAD DE MÉXICO,19.4285,99.1277
5256,95518536.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,28908.01563,VENTA,FEMENINO,63.0,ENROLADO,2020-05-20,CIUDAD DE MÉXICO,19.4285,99.1277
5257,95522538.0,1.0,BANCO,ACTICOB,CIUDAD DE MÉXICO,81855.98321,VENTA,FEMENINO,71.0,NO ENROLADO,2020-05-18,CIUDAD DE MÉXICO,19.4285,99.1277
5258,95522884.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,1255667.238,COMPRA,FEMENINO,40.0,ENROLADO,2020-05-19,CIUDAD DE MÉXICO,19.4285,99.1277
5259,95523510.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,1050884.83,COMPRA,FEMENINO,41.0,ENROLADO,2020-05-07,CIUDAD DE MÉXICO,19.4285,99.1277
5260,95523908.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,563159.8684,COMPRA,MASCULINO,40.0,ENROLADO,2020-05-12,CIUDAD DE MÉXICO,19.4285,99.1277
5261,95529558.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,161490.5968,COMPRA,MASCULINO,27.0,ENROLADO,2020-05-28,CIUDAD DE MÉXICO,19.4285,99.1277
5262,95530127.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,14468.53636,COMPRA,MASCULINO,29.0,ENROLADO,2020-05-07,CIUDAD DE MÉXICO,19.4285,99.1277
5263,95532081.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,62449.77025,COMPRA,MASCULINO,50.0,ENROLADO,2020-05-28,CIUDAD DE MÉXICO,19.4285,99.1277
5264,95532156.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,1942.31,DEPOSITO,MASCULINO,28.0,ENROLADO,2020-05-07,CIUDAD DE MÉXICO,19.4285,99.1277
5265,95532859.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,874118.0875,VENTA,FEMENINO,68.0,NO ENROLADO,2020-05-14,CIUDAD DE MÉXICO,19.4285,99.1277
5266,95533055.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,2231395.386,VENTA,MASCULINO,59.0,ENROLADO,2020-05-27,CIUDAD DE MÉXICO,19.4285,99.1277
5267,95535118.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,1047806.41,VENTA,FEMENINO,65.0,ENROLADO,2020-05-29,CIUDAD DE MÉXICO,19.4285,99.1277
5268,95537106.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,54323.4348,VENTA,MASCULINO,16.0,NO ENROLADO,2020-05-11,CIUDAD DE MÉXICO,19.4285,99.1277
5269,95537460.0,1.0,BANCO,ACTIVAR,CIUDAD DE MÉXICO,6958.991167,COMPRA,FEMENINO,34.0,ENROLADO,2020-05-11,CIUDAD DE MÉXICO,19.4285,99.1277
5270,95538971.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,71260.44313,VENTA,MASCULINO,28.0,ENROLADO,2020-05-19,CIUDAD DE MÉXICO,19.4285,99.1277
5271,95539391.0,1.0,BANCO,SALUD,CIUDAD DE MÉXICO,225194.7719,COMPRA,MASCULINO,37.0,ENROLADO,2020-05-14,CIUDAD DE MÉXICO,19.4285,99.1277
5272,95541058.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,67448.08522000001,VENTA,FEMENINO,65.0,ENROLADO,2020-05-06,CIUDAD DE MÉXICO,19.4285,99.1277
5273,95541710.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,159447.0996,VENTA,FEMENINO,49.0,ENROLADO,2020-05-08,CIUDAD DE MÉXICO,19.4285,99.1277
5274,95545158.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,103409.9906,VENTA,FEMENINO,49.0,ENROLADO,2020-05-29,CIUDAD DE MÉXICO,19.4285,99.1277
5275,95546859.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,427516.4457,COMPRA,MASCULINO,53.0,ENROLADO,2020-05-04,CIUDAD DE MÉXICO,19.4285,99.1277
5276,95548384.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,1529801.9340000001,VENTA,MASCULINO,46.0,ENROLADO,2020-05-05,CIUDAD DE MÉXICO,19.4285,99.1277
5277,95550638.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,53912.85103,VENTA,FEMENINO,60.0,ENROLADO,2020-05-27,CIUDAD DE MÉXICO,19.4285,99.1277
5278,95551933.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,95227.17688,VENTA,FEMENINO,32.0,ENROLADO,2020-05-08,CIUDAD DE MÉXICO,19.4285,99.1277
5279,95552642.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,221734.2742,COMPRA,FEMENINO,48.0,ENROLADO,2020-05-25,CIUDAD DE MÉXICO,19.4285,99.1277
5280,95553772.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,20770.992,COMPRA,FEMENINO,45.0,ENROLADO,2020-05-14,CIUDAD DE MÉXICO,19.4285,99.1277
5281,95555231.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,184670.7748,VENTA,FEMENINO,24.0,ENROLADO,2020-05-06,CIUDAD DE MÉXICO,19.4285,99.1277
5282,95558581.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,9739.562982,VENTA,FEMENINO,36.0,ENROLADO,2020-05-18,CIUDAD DE MÉXICO,19.4285,99.1277
5283,95561056.0,1.0,BANCO,SNX,CIUDAD DE MÉXICO,287951.5019,COMPRA,MASCULINO,46.0,ENROLADO,2020-05-21,CIUDAD DE MÉXICO,19.4285,99.1277
5284,95561676.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,30353.430669999998,VENTA,MASCULINO,48.0,ENROLADO,2020-05-04,CIUDAD DE MÉXICO,19.4285,99.1277
5285,95563417.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,22286.14592,COMPRA,FEMENINO,47.0,ENROLADO,2020-05-06,CIUDAD DE MÉXICO,19.4285,99.1277
5286,95565073.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,52938.12,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,39.0,ENROLADO,2020-05-05,CIUDAD DE MÉXICO,19.4285,99.1277
5287,95565982.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,667236.8193,VENTA,MASCULINO,39.0,ENROLADO,2020-05-22,CIUDAD DE MÉXICO,19.4285,99.1277
5288,95567699.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,197387.9455,COMPRA,MASCULINO,40.0,ENROLADO,2020-05-26,CIUDAD DE MÉXICO,19.4285,99.1277
5289,95573325.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,33789.87637,COMPRA,MASCULINO,30.0,ENROLADO,2020-05-18,CIUDAD DE MÉXICO,19.4285,99.1277
5290,95574539.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,317275.818,VENTA,MASCULINO,53.0,ENROLADO,2020-05-15,CIUDAD DE MÉXICO,19.4285,99.1277
5291,95577847.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,850094.2689,COMPRA,FEMENINO,38.0,ENROLADO,2020-05-15,CIUDAD DE MÉXICO,19.4285,99.1277
5292,95578571.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,75637.67741,COMPRA,MASCULINO,32.0,ENROLADO,2020-05-07,CIUDAD DE MÉXICO,19.4285,99.1277
5293,95582078.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,270081.0468,COMPRA,MASCULINO,39.0,ENROLADO,2020-05-18,CIUDAD DE MÉXICO,19.4285,99.1277
5294,95582961.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,307994.8557,COMPRA,FEMENINO,41.0,ENROLADO,2020-05-13,CIUDAD DE MÉXICO,19.4285,99.1277
5295,95584645.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,114234.2863,COMPRA,MASCULINO,24.0,ENROLADO,2020-05-14,CIUDAD DE MÉXICO,19.4285,99.1277
5296,95587200.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,27894.58868,COMPRA,FEMENINO,30.0,ENROLADO,2020-05-15,CIUDAD DE MÉXICO,19.4285,99.1277
5297,95587713.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,1313.24,DEPOSITO,FEMENINO,23.0,ENROLADO,2020-05-22,CIUDAD DE MÉXICO,19.4285,99.1277
5298,95591947.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,268001.8499,COMPRA,MASCULINO,48.0,ENROLADO,2020-05-19,CIUDAD DE MÉXICO,19.4285,99.1277
5299,95592267.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,1101470.608,VENTA,MASCULINO,63.0,ENROLADO,2020-05-28,CIUDAD DE MÉXICO,19.4285,99.1277
5300,95592432.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,2382226.096,COMPRA,FEMENINO,79.0,NO ENROLADO,2020-05-22,CIUDAD DE MÉXICO,19.4285,99.1277
5301,95592911.0,1.0,BANCO,ACTI500,CIUDAD DE MÉXICO,57621.23,VENTA,MASCULINO,33.0,ENROLADO,2020-05-21,CIUDAD DE MÉXICO,19.4285,99.1277
5302,95594826.0,1.0,BANCO,ACTI500,CIUDAD DE MÉXICO,182755.7295,VENTA,MASCULINO,53.0,ENROLADO,2020-05-26,CIUDAD DE MÉXICO,19.4285,99.1277
5303,95597993.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,104527.4961,VENTA,MASCULINO,58.0,NO ENROLADO,2020-05-04,CIUDAD DE MÉXICO,19.4285,99.1277
5304,95602843.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,266290.7371,COMPRA,FEMENINO,58.0,ENROLADO,2020-05-18,CIUDAD DE MÉXICO,19.4285,99.1277
5305,95603825.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,253770.16199999998,VENTA,FEMENINO,69.0,NO ENROLADO,2020-05-29,CIUDAD DE MÉXICO,19.4285,99.1277
5306,95604211.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,118006.3253,COMPRA,FEMENINO,32.0,ENROLADO,2020-05-19,CIUDAD DE MÉXICO,19.4285,99.1277
5307,95604575.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,192129.4391,VENTA,MASCULINO,41.0,ENROLADO,2020-05-15,CIUDAD DE MÉXICO,19.4285,99.1277
5308,95604591.0,1.0,BANCO,SALUD,CIUDAD DE MÉXICO,11523826.92,COMPRA,MASCULINO,35.0,ENROLADO,2020-05-08,CIUDAD DE MÉXICO,19.4285,99.1277
5309,95605143.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,946924.4958,VENTA,FEMENINO,25.0,ENROLADO,2020-05-26,CIUDAD DE MÉXICO,19.4285,99.1277
5310,95606448.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,0.0,RETIRO,MASCULINO,28.0,ENROLADO,2020-05-20,CIUDAD DE MÉXICO,19.4285,99.1277
5311,95607172.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,904996.3009,COMPRA,FEMENINO,36.0,ENROLADO,2020-05-12,CIUDAD DE MÉXICO,19.4285,99.1277
5312,95607412.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,911394.4809,COMPRA,MASCULINO,52.0,ENROLADO,2020-05-18,CIUDAD DE MÉXICO,19.4285,99.1277
5313,95607420.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,182544.9232,VENTA,FEMENINO,70.0,ENROLADO,2020-05-21,CIUDAD DE MÉXICO,19.4285,99.1277
5314,95610226.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,218706.8277,RETIRO,MASCULINO,48.0,ENROLADO,2020-05-29,CIUDAD DE MÉXICO,19.4285,99.1277
5315,95612826.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,231.0,DEPOSITO,MASCULINO,27.0,ENROLADO,2020-05-04,CIUDAD DE MÉXICO,19.4285,99.1277
5316,95614244.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,252583.0622,VENTA,FEMENINO,76.0,NO ENROLADO,2020-05-08,CIUDAD DE MÉXICO,19.4285,99.1277
5317,95615217.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,3843379.93,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,80.0,NO ENROLADO,2020-05-05,CIUDAD DE MÉXICO,19.4285,99.1277
5318,95617080.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,162991.57,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,31.0,ENROLADO,2020-05-29,CIUDAD DE MÉXICO,19.4285,99.1277
5319,95619375.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,2147212.827,VENTA,FEMENINO,63.0,ENROLADO,2020-05-13,CIUDAD DE MÉXICO,19.4285,99.1277
5320,95620035.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,110734.3629,COMPRA,MASCULINO,40.0,ENROLADO,2020-05-14,CIUDAD DE MÉXICO,19.4285,99.1277
5321,95620795.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,27908.70482,DEPOSITO,FEMENINO,31.0,ENROLADO,2020-05-15,CIUDAD DE MÉXICO,19.4285,99.1277
5322,95627055.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,213306.2723,VENTA,FEMENINO,59.0,ENROLADO,2020-05-21,CIUDAD DE MÉXICO,19.4285,99.1277
5323,95628632.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,965087.3126,COMPRA,MASCULINO,30.0,ENROLADO,2020-05-08,CIUDAD DE MÉXICO,19.4285,99.1277
5324,95628947.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,1000641.4,VENTA,MASCULINO,45.0,ENROLADO,2020-05-08,CIUDAD DE MÉXICO,19.4285,99.1277
5325,95630125.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,641245.3235,VENTA,FEMENINO,37.0,ENROLADO,2020-05-05,CIUDAD DE MÉXICO,19.4285,99.1277
5326,95630752.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,295209.3856,VENTA,MASCULINO,50.0,ENROLADO,2020-05-27,CIUDAD DE MÉXICO,19.4285,99.1277
5327,95632717.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,578735.8856,COMPRA,MASCULINO,32.0,ENROLADO,2020-05-04,CIUDAD DE MÉXICO,19.4285,99.1277
5328,95639878.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,67056.99516,RETIRO,MASCULINO,54.0,ENROLADO,2020-05-06,CIUDAD DE MÉXICO,19.4285,99.1277
5329,95640140.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,95881.77,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,37.0,ENROLADO,2020-05-05,CIUDAD DE MÉXICO,19.4285,99.1277
5330,95640504.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,544185.8685,VENTA,FEMENINO,31.0,ENROLADO,2020-05-07,CIUDAD DE MÉXICO,19.4285,99.1277
5331,95641957.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,165192.52,VENTA,MASCULINO,47.0,ENROLADO,2020-05-08,CIUDAD DE MÉXICO,19.4285,99.1277
5332,95642021.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,374408.6793,VENTA,MASCULINO,40.0,ENROLADO,2020-05-26,CIUDAD DE MÉXICO,19.4285,99.1277
5333,95645164.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,506310.6628,TRASPASO OUT,MASCULINO,71.0,ENROLADO,2020-05-29,CIUDAD DE MÉXICO,19.4285,99.1277
5334,95646410.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,2192707.79,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,67.0,ENROLADO,2020-05-14,CIUDAD DE MÉXICO,19.4285,99.1277
5335,95646907.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,238683.655,COMPRA,FEMENINO,33.0,ENROLADO,2020-05-05,CIUDAD DE MÉXICO,19.4285,99.1277
5336,95649711.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,1586390.825,COMPRA,FEMENINO,68.0,ENROLADO,2020-05-19,CIUDAD DE MÉXICO,19.4285,99.1277
5337,95650362.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,32646.3176,VENTA,FEMENINO,28.0,ENROLADO,2020-05-11,CIUDAD DE MÉXICO,19.4285,99.1277
5338,95652491.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,434691.4831,COMPRA,MASCULINO,37.0,ENROLADO,2020-05-14,CIUDAD DE MÉXICO,19.4285,99.1277
5339,95653119.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,182198.6734,VENTA,MASCULINO,49.0,ENROLADO,2020-05-29,CIUDAD DE MÉXICO,19.4285,99.1277
5340,95653879.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,1529305.05,RETIRO,MASCULINO,60.0,ENROLADO,2020-05-27,CIUDAD DE MÉXICO,19.4285,99.1277
5341,95654109.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,2648.4773,VENTA,MASCULINO,31.0,ENROLADO,2020-05-06,CIUDAD DE MÉXICO,19.4285,99.1277
5342,95655205.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,746855.9745,COMPRA,FEMENINO,41.0,ENROLADO,2020-05-11,CIUDAD DE MÉXICO,19.4285,99.1277
5343,95656021.0,1.0,BANCO,PROTEGE,CIUDAD DE MÉXICO,839594.6931,VENTA,FEMENINO,45.0,ENROLADO,2020-05-04,CIUDAD DE MÉXICO,19.4285,99.1277
5344,95658969.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,217862.2887,VENTA,MASCULINO,61.0,ENROLADO,2020-05-13,CIUDAD DE MÉXICO,19.4285,99.1277
5345,95661229.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,309681.5611,COMPRA,FEMENINO,39.0,ENROLADO,2020-05-11,CIUDAD DE MÉXICO,19.4285,99.1277
5346,95661807.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,41136.371869999995,COMPRA,MASCULINO,27.0,ENROLADO,2020-05-18,CIUDAD DE MÉXICO,19.4285,99.1277
5347,95662326.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,286111.9346,COMPRA,MASCULINO,22.0,ENROLADO,2020-05-19,CIUDAD DE MÉXICO,19.4285,99.1277
5348,95662789.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,20253.75,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,24.0,ENROLADO,2020-05-22,CIUDAD DE MÉXICO,19.4285,99.1277
5349,95663738.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,333820.5084,VENTA,FEMENINO,51.0,ENROLADO,2020-05-13,CIUDAD DE MÉXICO,19.4285,99.1277
5350,95669388.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,18662.00009,COMPRA,FEMENINO,26.0,ENROLADO,2020-05-14,CIUDAD DE MÉXICO,19.4285,99.1277
5351,95669610.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,93034.01936,VENTA,MASCULINO,74.0,ENROLADO,2020-05-28,CIUDAD DE MÉXICO,19.4285,99.1277
5352,95670287.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,25652.41251,COMPRA,MASCULINO,44.0,ENROLADO,2020-05-05,CIUDAD DE MÉXICO,19.4285,99.1277
5353,95671533.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,21407.61,VENTA,FEMENINO,60.0,ENROLADO,2020-05-08,CIUDAD DE MÉXICO,19.4285,99.1277
5354,95673695.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,309073.6763,COMPRA,FEMENINO,31.0,ENROLADO,2020-05-25,CIUDAD DE MÉXICO,19.4285,99.1277
5355,95676672.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,123719.0557,VENTA,FEMENINO,45.0,NO ENROLADO,2020-05-28,CIUDAD DE MÉXICO,19.4285,99.1277
5356,95677126.0,1.0,BANCO,MAXIMO,CIUDAD DE MÉXICO,295656.5789,COMPRA,FEMENINO,33.0,ENROLADO,2020-05-28,CIUDAD DE MÉXICO,19.4285,99.1277
5357,95681516.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,870736.8492,VENTA,MASCULINO,41.0,NO ENROLADO,2020-05-28,CIUDAD DE MÉXICO,19.4285,99.1277
5358,95687604.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,558696.4416,COMPRA,MASCULINO,25.0,ENROLADO,2020-05-29,CIUDAD DE MÉXICO,19.4285,99.1277
5359,95688032.0,1.0,BANCO,ACTIPLU,CIUDAD DE MÉXICO,139994.75,VENTA,MASCULINO,69.0,NO ENROLADO,2020-05-11,CIUDAD DE MÉXICO,19.4285,99.1277
5360,95688099.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,5499188.61,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,75.0,ENROLADO,2020-05-11,CIUDAD DE MÉXICO,19.4285,99.1277
5361,95690905.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,20656.20106,COMPRA,FEMENINO,38.0,ENROLADO,2020-05-28,CIUDAD DE MÉXICO,19.4285,99.1277
5362,95692109.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,58068.2749,COMPRA,FEMENINO,27.0,ENROLADO,2020-05-20,CIUDAD DE MÉXICO,19.4285,99.1277
5363,95692232.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,873995.3028,VENTA,FEMENINO,21.0,ENROLADO,2020-05-25,CIUDAD DE MÉXICO,19.4285,99.1277
5364,95693354.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,849230.1092,COMPRA,MASCULINO,55.0,ENROLADO,2020-05-14,CIUDAD DE MÉXICO,19.4285,99.1277
5365,95695987.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,68580.41328,COMPRA,FEMENINO,30.0,NO ENROLADO,2020-05-05,CIUDAD DE MÉXICO,19.4285,99.1277
5366,95696274.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,771220.0415,COMPRA,MASCULINO,73.0,ENROLADO,2020-05-27,CIUDAD DE MÉXICO,19.4285,99.1277
5367,95697777.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,818466.1389,COMPRA,FEMENINO,49.0,ENROLADO,2020-05-14,CIUDAD DE MÉXICO,19.4285,99.1277
5368,95698106.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,15481.97436,VENTA,FEMENINO,29.0,ENROLADO,2020-05-29,CIUDAD DE MÉXICO,19.4285,99.1277
5369,95698403.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,1159921.73,VENTA,MASCULINO,33.0,ENROLADO,2020-05-06,CIUDAD DE MÉXICO,19.4285,99.1277
5370,95700092.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,6003.495916,COMPRA,MASCULINO,33.0,ENROLADO,2020-05-28,CIUDAD DE MÉXICO,19.4285,99.1277
5371,95700373.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,58055.592679999994,VENTA,FEMENINO,46.0,ENROLADO,2020-05-20,CIUDAD DE MÉXICO,19.4285,99.1277
5372,95704672.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,317263.3592,COMPRA,FEMENINO,49.0,ENROLADO,2020-05-22,CIUDAD DE MÉXICO,19.4285,99.1277
5373,95705711.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,3452993.6739999996,COMPRA,FEMENINO,77.0,ENROLADO,2020-05-28,CIUDAD DE MÉXICO,19.4285,99.1277
5374,95707147.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,52931.157269999996,COMPRA,MASCULINO,28.0,ENROLADO,2020-05-18,CIUDAD DE MÉXICO,19.4285,99.1277
5375,95708251.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,505703.0951,VENTA,MASCULINO,24.0,ENROLADO,2020-05-29,CIUDAD DE MÉXICO,19.4285,99.1277
5376,95713707.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,338927.5494,VENTA,MASCULINO,25.0,ENROLADO,2020-05-15,CIUDAD DE MÉXICO,19.4285,99.1277
5377,95714192.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,59102.19131,VENTA,FEMENINO,46.0,ENROLADO,2020-05-27,CIUDAD DE MÉXICO,19.4285,99.1277
5378,95715496.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,10780093.38,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,35.0,ENROLADO,2020-05-22,CIUDAD DE MÉXICO,19.4285,99.1277
5379,95715793.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,59692.02658,COMPRA,MASCULINO,29.0,ENROLADO,2020-05-28,CIUDAD DE MÉXICO,19.4285,99.1277
5380,95716759.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,1125.97,RETIRO,FEMENINO,34.0,ENROLADO,2020-05-15,CIUDAD DE MÉXICO,19.4285,99.1277
5381,95716767.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,638485.7634,VENTA,FEMENINO,21.0,ENROLADO,2020-05-29,CIUDAD DE MÉXICO,19.4285,99.1277
5382,95719738.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,3001015.3310000002,VENTA,FEMENINO,51.0,ENROLADO,2020-05-19,CIUDAD DE MÉXICO,19.4285,99.1277
