CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO
93051720,1,BANCO,CUENTA_EJE,Ciudad de Mexico,40923.92,RETIRO,FEMENINO,71,ENROLADO
93058295,1,BANCO,SALUD,Puebla,563578.7444,VENTA,MASCULINO,48,ENROLADO
93062909,1,BANCO,ACTIREN,Ciudad de Mexico,254799.4234,VENTA,FEMENINO,49,ENROLADO
93067346,1,BANCO,ACTIMED,Ciudad de Mexico,117290.8612,COMPRA,FEMENINO,69,ENROLADO
93068443,1,BANCO,ACTIMED,Ciudad de Mexico,1712064.047,VENTA,FEMENINO,48,ENROLADO
93069920,1,BANCO,PROTEGE,Jalisco,2537399.486,VENTA,MASCULINO,47,ENROLADO
93072403,1,BANCO,CUENTA_EJE,Ciudad de Mexico,10647712.33,RETIRO,FEMENINO,93,NO ENROLADO
93078897,1,BANCO,IMPULSA,Tijuana,100977.7971,VENTA,FEMENINO,48,NO ENROLADO
93086452,1,BANCO,SNX,Ciudad de Mexico,227278.503,COMPRA,MASCULINO,26,NO ENROLADO
93094878,1,BANCO,CUENTA_EJE,Ciudad de Mexico,59097.17978,RETIRO,MASCULINO,80,NO ENROLADO
93095917,1,BANCO,ACTIMED,Ciudad de Mexico,327387.2878,VENTA,FEMENINO,80,NO ENROLADO
93097897,1,BANCO,CUENTA_EJE,Ciudad de Mexico,0,RETIRO,MASCULINO,71,NO ENROLADO
93098622,1,BANCO,ACTIMED,Jalisco,279055.6086,VENTA,FEMENINO,70,NO ENROLADO
93104321,1,BANCO,ACTIMED,Jalisco,663687.3077,VENTA,FEMENINO,90,NO ENROLADO
93112894,1,BANCO,ACTIGOB,Jalisco,56489.55475,COMPRA,FEMENINO,43,ENROLADO
93113736,1,BANCO,ACTVIDA,Jalisco,1006781.38,VENTA,FEMENINO,54,ENROLADO
93113892,1,BANCO,ACTVIDA,Ciudad de Mexico,182892.357,VENTA,MASCULINO,65,ENROLADO
93121432,1,BANCO,ALTERNA,Queretaro,134594.9824,COMPRA,FEMENINO,41,ENROLADO
93122786,1,BANCO,IMPULSA,Jalisco,260449.97,VENTA,FEMENINO,57,NO ENROLADO
93124816,1,BANCO,CUENTA_EJE,Ciudad de Mexico,13717.49,RETIRO,MASCULINO,73,ENROLADO
93131449,1,BANCO,ALTERNA,Ciudad de Mexico,2878444.895,VENTA,FEMENINO,73,NO ENROLADO
93133759,1,BANCO,ACTIMED,Ciudad de Mexico,313444.1916,VENTA,FEMENINO,48,ENROLADO
93145431,1,BANCO,IMPULSA,Puebla,290502.888,VENTA,MASCULINO,47,ENROLADO
93146116,1,BANCO,CUENTA_EJE,Jalisco,0,RETIRO,FEMENINO,43,NO ENROLADO
93149557,1,BANCO,IMPULSA,Ciudad de Mexico,472675.8501,VENTA,MASCULINO,45,ENROLADO
93149664,1,BANCO,ACTIREN,Toluca,1172035.064,VENTA,MASCULINO,55,NO ENROLADO
93151322,1,BANCO,ACTIGOB,Jalisco,4323553.799,VENTA,MASCULINO,57,ENROLADO
93153062,1,BANCO,CUENTA_EJE,Ciudad de Mexico,189011.8945,DEPOSITO,MASCULINO,75,ENROLADO
93154383,1,BANCO,ACTIREN,Ciudad de Mexico,103296.8236,COMPRA,MASCULINO,55,ENROLADO
93157311,1,BANCO,ACTIREN,Toluca,1101028.437,COMPRA,FEMENINO,42,ENROLADO
93161008,1,BANCO,ACTIREN,Jalisco,14031167.73,VENTA,MASCULINO,69,NO ENROLADO
93162162,1,BANCO,CUENTA_EJE,Jalisco,368573.3027,RETIRO,MASCULINO,52,ENROLADO
93163095,1,BANCO,ALTERNA,Ciudad de Mexico,486732.9681,VENTA,MASCULINO,43,ENROLADO
93171528,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,99798.01,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,49,ENROLADO
93173128,1,BANCO,ACTIMED,Queretaro,3862953.587,VENTA,FEMENINO,59,ENROLADO
93181790,1,BANCO,ACTIREN,Ciudad de Mexico,42405.38919,VENTA,MASCULINO,54,ENROLADO
93181923,1,BANCO,SNX,Puebla,145290.248,VENTA,MASCULINO,34,ENROLADO
93183853,1,BANCO,CUENTA_EJE,Jalisco,1846952.353,DEPOSITO,FEMENINO,97,ENROLADO
93184810,1,BANCO,ACTIMED,Jalisco,43709.34227,COMPRA,FEMENINO,44,NO ENROLADO
93184927,1,BANCO,ALTERNA,Ciudad de Mexico,105434.8569,COMPRA,MASCULINO,36,ENROLADO
93187680,1,BANCO,ACTIGOB,Jalisco,602116.512,COMPRA,MASCULINO,56,ENROLADO
93189249,1,BANCO,ACTICOB,Ciudad de Mexico,327694.2782,VENTA,FEMENINO,51,NO ENROLADO
93197069,1,BANCO,IMPULSA,Jalisco,149110.8154,VENTA,FEMENINO,60,NO ENROLADO
93197226,2,CASA DE BOLSA,EFECTIVO,Queretaro,850000.45,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,38,ENROLADO
93198208,1,BANCO,ALTERNA,Ciudad de Mexico,34732.25206,VENTA,MASCULINO,51,NO ENROLADO
93199529,1,BANCO,ACTIMED,Ciudad de Mexico,776506.893,VENTA,FEMENINO,85,NO ENROLADO
93201762,1,BANCO,ALTERNA,Ciudad de Mexico,827152.3586,VENTA,FEMENINO,39,ENROLADO
93209948,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,733149491.2,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,64,NO ENROLADO
93219384,1,BANCO,SALUD,Ciudad de Mexico,546163.4712,VENTA,FEMENINO,33,NO ENROLADO
93227353,1,BANCO,ALTERNA,Toluca,92007.5083,VENTA,MASCULINO,41,ENROLADO
93234276,1,BANCO,DINAMO,Jalisco,228605.7591,VENTA,FEMENINO,41,ENROLADO
93237493,1,BANCO,ACTICOB,Ciudad de Mexico,110059.6019,VENTA,MASCULINO,58,ENROLADO
93237618,1,BANCO,CUENTA_EJE,Ciudad de Mexico,25976.58207,RETIRO,FEMENINO,38,ENROLADO
93240083,1,BANCO,ACTIREN,Ciudad de Mexico,435112.6028,COMPRA,MASCULINO,66,ENROLADO
93240760,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,958519.12,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,77,NO ENROLADO
93242873,1,BANCO,ACTIMED,Jalisco,362857.967,VENTA,FEMENINO,37,ENROLADO
93243970,1,BANCO,ACTIMED,Aguascalientes,95432.72508,VENTA,MASCULINO,49,ENROLADO
93248979,1,BANCO,ACTIMED,Jalisco,98959.18087,VENTA,FEMENINO,49,ENROLADO
93260867,1,BANCO,CUENTA_EJE,Cancun,3607848.279,RETIRO,FEMENINO,79,NO ENROLADO
93263630,1,BANCO,ACTIMED,Queretaro,2128915.813,COMPRA,FEMENINO,59,ENROLADO
93265445,1,BANCO,ACTIMED,Culiacan,848742.8172,VENTA,FEMENINO,63,NO ENROLADO
93285385,1,BANCO,ALTERNA,Jalisco,634260.3927,VENTA,MASCULINO,68,ENROLADO
93285682,1,BANCO,ALTERNA,Ciudad de Mexico,174094.473,COMPRA,FEMENINO,36,ENROLADO
93286607,1,BANCO,ALTERNA,Merida,2040326.614,COMPRA,MASCULINO,58,ENROLADO
93289940,1,BANCO,ACTIMED,Ciudad de Mexico,535409.8869,COMPRA,MASCULINO,54,ENROLADO
93292142,1,BANCO,ACTIMED,Leon,375382.7721,VENTA,FEMENINO,73,ENROLADO
93294155,1,BANCO,ACTVIDA,Jalisco,953337.0195,VENTA,FEMENINO,58,NO ENROLADO
93295749,1,BANCO,ACTIMED,Ciudad de Mexico,396015.8389,VENTA,MASCULINO,69,NO ENROLADO
93306587,1,BANCO,ALTERNA,Ciudad de Mexico,10473138.19,VENTA,MASCULINO,50,ENROLADO
93307262,1,BANCO,MAXIMO,Ciudad de Mexico,4040.797161,TRASPASO OUT,FEMENINO,45,ENROLADO
93309375,1,BANCO,ACTIGOB,Jalisco,2288054.749,COMPRA,MASCULINO,76,ENROLADO
93309680,1,BANCO,EVEREST,Jalisco,30787.99459,VENTA,FEMENINO,42,NO ENROLADO
93309854,1,BANCO,ACTIMED,Ciudad de Mexico,13904.56,VENTA,MASCULINO,35,ENROLADO
93312759,1,BANCO,IMPULSA,Ciudad de Mexico,39871.69051,VENTA,FEMENINO,67,ENROLADO
93313864,1,BANCO,ACTIREN,Ciudad de Mexico,244702.8482,COMPRA,MASCULINO,33,ENROLADO
93323111,1,BANCO,CUENTA_EJE,Ciudad de Mexico,13766.813,RETIRO,MASCULINO,47,ENROLADO
93325231,1,BANCO,PROTEGE,Jalisco,636074.1993,VENTA,FEMENINO,57,NO ENROLADO
93329829,1,BANCO,SALUD,Ciudad de Mexico,2472906.869,COMPRA,MASCULINO,49,ENROLADO
93332138,1,BANCO,ACTICOB,Ciudad de Mexico,352194.7946,VENTA,FEMENINO,51,ENROLADO
93336006,1,BANCO,ACTIMED,Jalisco,127394.4985,COMPRA,FEMENINO,56,NO ENROLADO
93340529,1,BANCO,CUENTA_EJE,Ciudad de Mexico,1430640.306,RETIRO,MASCULINO,68,NO ENROLADO
93340875,1,BANCO,ACTIMED,Jalisco,113169.2592,VENTA,MASCULINO,55,NO ENROLADO
93346757,1,BANCO,ACTIMED,Jalisco,662872.4362,VENTA,FEMENINO,60,ENROLADO
93348837,1,BANCO,ACTIMED,Toluca,901554.8739,VENTA,FEMENINO,89,ENROLADO
93355618,1,BANCO,ACTIMED,Jalisco,311061.3564,VENTA,MASCULINO,88,ENROLADO
93358273,1,BANCO,ACTIMED,Jalisco,550038.0583,COMPRA,FEMENINO,82,ENROLADO
93358943,1,BANCO,ACTIMED,Ciudad de Mexico,97012.86318,VENTA,MASCULINO,80,NO ENROLADO
93361590,1,BANCO,MAYA,Jalisco,265632.125,VENTA,MASCULINO,82,ENROLADO
93364446,1,BANCO,ACTIMED,Jalisco,534492.0792,VENTA,MASCULINO,74,NO ENROLADO
93369502,1,BANCO,ACTIREN,Ciudad de Mexico,1133115.736,VENTA,MASCULINO,54,NO ENROLADO
93370872,1,BANCO,PROTEGE,Ciudad de Mexico,183865.91,VENTA,FEMENINO,59,ENROLADO
93387553,1,BANCO,ALTERNA,Jalapa,386972.2505,COMPRA,MASCULINO,59,ENROLADO
93394229,1,BANCO,ACTVIDA,Toluca,1727240.652,COMPRA,MASCULINO,39,ENROLADO
93395309,1,BANCO,ACTICOB,Ciudad de Mexico,1070015.769,VENTA,FEMENINO,60,ENROLADO
93395325,1,BANCO,ACTIMED,Aguascalientes,211994.8218,VENTA,FEMENINO,94,NO ENROLADO
93399186,1,BANCO,CUENTA_EJE,Queretaro,86567.3,RETIRO,MASCULINO,86,NO ENROLADO
93402949,1,BANCO,ACTIMED,Ciudad de Mexico,27753.79067,COMPRA,FEMENINO,51,ENROLADO
93404408,1,BANCO,ACTIREN,Toluca,488221.3767,COMPRA,MASCULINO,57,ENROLADO
93407831,1,BANCO,ACTIMED,Ciudad de Mexico,251976.4225,VENTA,MASCULINO,64,ENROLADO
93410264,1,BANCO,ACTIMED,Jalisco,301809.9484,VENTA,FEMENINO,72,NO ENROLADO
93423531,2,CASA DE BOLSA,EFECTIVO,Jalisco,4775009.107,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,45,ENROLADO
93425494,1,BANCO,ACTIREN,Ciudad de Mexico,860035.2746,VENTA,MASCULINO,37,ENROLADO
93426997,1,BANCO,ACTIMED,Ciudad de Mexico,340142.7044,COMPRA,MASCULINO,66,ENROLADO
93427631,1,BANCO,ALTERNA,Jalisco,17923.24493,VENTA,MASCULINO,76,ENROLADO
93428431,1,BANCO,ACTIREN,Jalisco,1762233.298,VENTA,MASCULINO,52,ENROLADO
93429298,1,BANCO,ACTIMED,Jalisco,9152.989683,VENTA,MASCULINO,39,ENROLADO
93439784,1,BANCO,ACTIGOB,Ciudad de Mexico,1045043.148,VENTA,FEMENINO,60,ENROLADO
93444099,1,BANCO,ACTIREN,Ciudad de Mexico,286563.1972,VENTA,FEMENINO,45,ENROLADO
93444149,1,BANCO,ACTIMED,Jalisco,138119.0287,VENTA,FEMENINO,40,ENROLADO
93449155,1,BANCO,ACTIMED,Jalisco,208687.7969,VENTA,MASCULINO,47,ENROLADO
93450187,1,BANCO,CUENTA_EJE,Jalisco,0,RETIRO,FEMENINO,47,NO ENROLADO
93453413,1,BANCO,ACTIREN,Jalisco,37003.82876,VENTA,MASCULINO,57,ENROLADO
93453736,1,BANCO,EVEREST,Tijuana,442197.8314,TRASPASO IN,MASCULINO,40,ENROLADO
93454304,1,BANCO,ACTIVAR,Jalisco,1009794.592,COMPRA,FEMENINO,70,NO ENROLADO
93454932,1,BANCO,ACTIMED,Jalisco,184772.7532,COMPRA,MASCULINO,36,ENROLADO
93457273,1,BANCO,ACTIMED,Ciudad de Mexico,50537.54763,VENTA,FEMENINO,40,ENROLADO
93463354,1,BANCO,SALUD,Puebla,57006.43,VENTA,MASCULINO,45,ENROLADO
93464428,1,BANCO,ACTICOB,Cancun,2143568.573,VENTA,MASCULINO,58,ENROLADO
93469252,1,BANCO,ACTIVAR,Ciudad de Mexico,49970.83051,COMPRA,MASCULINO,38,ENROLADO
93469872,1,BANCO,CUENTA_EJE,Ciudad de Mexico,152869.6869,RETIRO,MASCULINO,60,NO ENROLADO
93476273,1,BANCO,ACTIGOB,Toluca,1773038.404,VENTA,FEMENINO,58,ENROLADO
93476679,1,BANCO,ACTIMED,Ciudad de Mexico,381849.7107,COMPRA,FEMENINO,67,ENROLADO
93482677,1,BANCO,IMPULSA,Jalisco,44199.38002,VENTA,FEMENINO,75,NO ENROLADO
93487387,1,BANCO,ACTIMED,Ciudad de Mexico,244312.9545,VENTA,MASCULINO,57,ENROLADO
93493559,1,BANCO,ACTIMED,Jalisco,539720.2156,VENTA,FEMENINO,85,ENROLADO
93493732,1,BANCO,ACTIMED,Jalisco,392908.1578,COMPRA,MASCULINO,42,ENROLADO
93494169,1,BANCO,ACTIMED,Jalisco,114807.7822,VENTA,MASCULINO,69,ENROLADO
93509420,1,BANCO,ACTIMED,Jalisco,1318854.751,VENTA,MASCULINO,36,ENROLADO
93510444,1,BANCO,ACTIMED,Jalisco,120301.22,VENTA,MASCULINO,56,NO ENROLADO
93510881,1,BANCO,ACTICOB,Jalisco,160172.25,VENTA,FEMENINO,47,ENROLADO
93511020,1,BANCO,ALTERNA,Ciudad de Mexico,431045.8016,VENTA,FEMENINO,73,ENROLADO
93511277,1,BANCO,ACTVIDA,Jalisco,78650.08361,VENTA,FEMENINO,46,ENROLADO
93511558,1,BANCO,CUENTA_EJE,Jalisco,0,RETIRO,FEMENINO,63,NO ENROLADO
93511871,1,BANCO,ALTERNA,Ciudad de Mexico,9095059.994,VENTA,FEMENINO,85,ENROLADO
93511954,1,BANCO,ACTIREN,Ciudad de Mexico,132366.4241,COMPRA,FEMENINO,51,ENROLADO
93513299,1,BANCO,CUENTA_EJE,Queretaro,379464.85,RETIRO,FEMENINO,77,ENROLADO
93514339,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,704837.74,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,66,ENROLADO
93515591,1,BANCO,ALTERNA,Ciudad de Mexico,2829907.083,VENTA,MASCULINO,72,ENROLADO
93518652,1,BANCO,ACTIMED,Jalisco,2291376.714,COMPRA,FEMENINO,82,NO ENROLADO
93518801,1,BANCO,ACTIREN,Tuxtla Gutierrez,1063053.384,VENTA,FEMENINO,79,ENROLADO
93519197,1,BANCO,ACTVIDA,Jalisco,131286.7045,VENTA,FEMENINO,73,NO ENROLADO
93520401,1,BANCO,CUENTA_EJE,Jalisco,1360469.122,DEPOSITO,FEMENINO,62,NO ENROLADO
93520807,1,BANCO,ACTIREN,Ciudad de Mexico,2295123.706,VENTA,MASCULINO,82,ENROLADO
93522555,1,BANCO,CUENTA_EJE,Jalisco,1211108.747,RETIRO,FEMENINO,61,ENROLADO
93524478,1,BANCO,ACTIREN,Ciudad de Mexico,557135.2476,COMPRA,MASCULINO,40,ENROLADO
93525434,1,BANCO,ACTIMED,Jalisco,109372.6097,VENTA,FEMENINO,59,ENROLADO
93527166,1,BANCO,ACTIMED,Jalisco,1893743.429,TRASPASO OUT,FEMENINO,53,ENROLADO
93527315,1,BANCO,IMPULSA,Jalisco,89867.69622,VENTA,FEMENINO,76,NO ENROLADO
93528651,1,BANCO,ACTIMED,Aguascalientes,1039570.77,VENTA,MASCULINO,66,ENROLADO
93529865,1,BANCO,ACTIMED,Ciudad de Mexico,124151.4592,VENTA,FEMENINO,70,NO ENROLADO
93530335,1,BANCO,CUENTA_EJE,Ciudad de Mexico,1110000,RETIRO,MASCULINO,53,ENROLADO
93530921,1,BANCO,ACTIGOB,Queretaro,22278335.93,COMPRA,FEMENINO,63,ENROLADO
93533065,1,BANCO,ACTIMED,Jalisco,2830702.995,VENTA,MASCULINO,53,ENROLADO
93533214,1,BANCO,ACTIREN,Ciudad de Mexico,127909.3225,VENTA,MASCULINO,37,ENROLADO
93533610,2,CASA DE BOLSA,EFECTIVO,Toluca,69666.3,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,80,NO ENROLADO
93534568,1,BANCO,ALTERNA,Ciudad de Mexico,1277200.106,COMPRA,FEMENINO,70,ENROLADO
93536068,1,BANCO,ACTIMED,Jalisco,6773848.855,VENTA,FEMENINO,88,NO ENROLADO
93536365,1,BANCO,ACTIMED,Jalisco,185093.2264,COMPRA,MASCULINO,36,NO ENROLADO
93536589,1,BANCO,ACTVIDA,Jalisco,100000,TRASPASO OUT,FEMENINO,85,NO ENROLADO
93538551,1,BANCO,CUENTA_EJE,Jalisco,3170945.817,RETIRO,MASCULINO,49,ENROLADO
93538965,1,BANCO,IMPULSA,Jalisco,308839.6366,VENTA,MASCULINO,74,NO ENROLADO
93540417,1,BANCO,ACTVIDA,Jalisco,124033.14,VENTA,FEMENINO,65,NO ENROLADO
93541019,1,BANCO,ACTVIDA,Queretaro,294305.5268,VENTA,FEMENINO,77,ENROLADO
93543254,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,582017.34,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,65,NO ENROLADO
93545424,1,BANCO,ACTIMED,Jalisco,1387163.491,COMPRA,FEMENINO,51,ENROLADO
93546786,1,BANCO,ACTIMED,Morelia,810100.9193,COMPRA,FEMENINO,69,NO ENROLADO
93547644,1,BANCO,ACTIGOB,Ciudad de Mexico,425901.0114,VENTA,MASCULINO,76,NO ENROLADO
93547925,1,BANCO,IMPULSA,Ciudad de Mexico,308661.1405,VENTA,MASCULINO,58,ENROLADO
93548717,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,141675035.5,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,73,ENROLADO
93549483,1,BANCO,ACTICOB,Jalisco,36707.85034,VENTA,FEMENINO,50,NO ENROLADO
93551109,1,BANCO,ALTERNA,Morelia,537234.2938,VENTA,MASCULINO,57,ENROLADO
93552529,1,BANCO,ACTIREN,Toluca,881951.9572,COMPRA,MASCULINO,41,ENROLADO
93552644,1,BANCO,ACTVIDA,Jalisco,292592.1544,VENTA,FEMENINO,79,NO ENROLADO
93552792,2,CASA DE BOLSA,EFECTIVO,Toluca,737763.18,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,59,NO ENROLADO
93553204,1,BANCO,ACTIMED,Toluca,121498.15,VENTA,MASCULINO,73,ENROLADO
93553824,1,BANCO,ACTIREN,Ciudad de Mexico,155853.8146,COMPRA,MASCULINO,45,ENROLADO
93555456,1,BANCO,ACTIGOB,Jalisco,5564607.703,VENTA,FEMENINO,64,ENROLADO
93556157,1,BANCO,ACTICRE,Queretaro,2415960.479,COMPRA,MASCULINO,57,ENROLADO
93556371,1,BANCO,ACTIMED,Jalisco,2303241.153,VENTA,MASCULINO,47,ENROLADO
93556439,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,134005.06,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,46,ENROLADO
93556975,1,BANCO,ACTICRE,Ciudad de Mexico,214691.2881,VENTA,MASCULINO,73,ENROLADO
93557015,1,BANCO,ALTERNA,Ciudad de Mexico,68032.77426,VENTA,FEMENINO,58,ENROLADO
93557064,1,BANCO,ACTIREN,Puebla,485189.7702,COMPRA,MASCULINO,56,ENROLADO
93557460,1,BANCO,CUENTA_EJE,Puebla,1087.715678,DEPOSITO,MASCULINO,49,ENROLADO
93557585,1,BANCO,DINAMO,Ciudad de Mexico,55479.20808,VENTA,FEMENINO,53,NO ENROLADO
93558096,2,CASA DE BOLSA,EFECTIVO,Toluca,884793.1013,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,59,ENROLADO
93558971,1,BANCO,ACTIGOB,Ciudad de Mexico,12946.59673,VENTA,MASCULINO,42,ENROLADO
93559045,2,CASA DE BOLSA,EFECTIVO,Toluca,154372.41,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,49,NO ENROLADO
93561694,1,BANCO,ACTI500,Jalisco,921858.3035,COMPRA,FEMENINO,59,NO ENROLADO
93562072,1,BANCO,ACTIMED,Jalisco,5437717.678,VENTA,MASCULINO,86,ENROLADO
93562833,1,BANCO,ACTIMED,Jalisco,1444809.554,VENTA,FEMENINO,62,ENROLADO
93563229,1,BANCO,ACTIMED,Ciudad de Mexico,195063.7489,VENTA,FEMENINO,84,ENROLADO
93563401,1,BANCO,ACTIMED,Ciudad de Mexico,476667.4242,VENTA,FEMENINO,70,NO ENROLADO
93563633,1,BANCO,IMPULSA,Jalisco,200411.973,VENTA,FEMENINO,85,NO ENROLADO
93564896,1,BANCO,ACTIPLU,Ciudad de Mexico,330607.6488,VENTA,FEMENINO,42,ENROLADO
93567980,1,BANCO,ACTVIDA,Toluca,652650.3302,VENTA,MASCULINO,65,ENROLADO
93568350,1,BANCO,ACTIMED,Ciudad de Mexico,1549201.976,VENTA,FEMENINO,58,ENROLADO
93568483,1,BANCO,ACTICOB,Ciudad de Mexico,220965.7278,VENTA,MASCULINO,44,ENROLADO
93568749,1,BANCO,ACTIREN,Ciudad de Mexico,620633.642,VENTA,MASCULINO,52,ENROLADO
93569077,1,BANCO,IMPULSA,Jalisco,61306.78,VENTA,FEMENINO,63,NO ENROLADO
93569853,1,BANCO,ALTERNA,Jalisco,131284.7407,VENTA,FEMENINO,88,NO ENROLADO
93571065,1,BANCO,ACTIMED,Jalisco,587114.8977,COMPRA,MASCULINO,62,ENROLADO
93571289,1,BANCO,ACTIREN,Queretaro,1865224.008,VENTA,MASCULINO,78,NO ENROLADO
93572519,1,BANCO,ACTIMED,Jalisco,100058.0538,TRASPASO IN,MASCULINO,53,ENROLADO
93573350,2,CASA DE BOLSA,EFECTIVO,Toluca,453408.25,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,48,ENROLADO
93573459,1,BANCO,ACTIMED,Jalisco,47165.45028,VENTA,FEMENINO,59,ENROLADO
93574366,1,BANCO,ACTIMED,Leon,129043.2156,COMPRA,FEMENINO,50,ENROLADO
93574549,1,BANCO,IMPULSA,Jalisco,3982592.607,COMPRA,FEMENINO,60,ENROLADO
93577351,1,BANCO,ACTIMED,Ciudad de Mexico,1210218.741,VENTA,MASCULINO,53,ENROLADO
93577575,1,BANCO,ACTIGOB,Ciudad de Mexico,5147082.881,COMPRA,MASCULINO,46,ENROLADO
93580298,1,BANCO,PROTEGE,Jalisco,2831461.523,VENTA,MASCULINO,65,ENROLADO
93582203,1,BANCO,ACTIMED,Ciudad de Mexico,15412.63362,COMPRA,FEMENINO,36,ENROLADO
93582989,1,BANCO,ACTIGOB,Ciudad de Mexico,174299.6734,COMPRA,MASCULINO,46,ENROLADO
93584043,1,BANCO,ACTIMED,Toluca,310675.9875,COMPRA,FEMENINO,53,ENROLADO
93586188,1,BANCO,ACTIMED,Ciudad de Mexico,4568521.381,VENTA,MASCULINO,89,ENROLADO
93587343,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,2492.75,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,37,ENROLADO
93588713,1,BANCO,ALTERNA,Toluca,2035520.903,VENTA,FEMENINO,77,NO ENROLADO
93588853,1,BANCO,ACTIVAR,Jalisco,528045.5381,VENTA,FEMENINO,58,NO ENROLADO
93588911,1,BANCO,ACTIGOB,Ciudad de Mexico,275792.3797,VENTA,FEMENINO,42,ENROLADO
93589232,1,BANCO,ACTIMED,Jalisco,377170.0993,COMPRA,FEMENINO,39,ENROLADO
93590131,1,BANCO,ACTIMED,Toluca,1777929.97,COMPRA,MASCULINO,49,ENROLADO
93591667,1,BANCO,IMPULSA,Jalisco,94910.92482,VENTA,FEMENINO,76,NO ENROLADO
93591741,1,BANCO,IMPULSA,Jalisco,544122.6861,COMPRA,FEMENINO,55,ENROLADO
93592384,1,BANCO,ACTIREN,Ciudad de Mexico,1270084.543,COMPRA,MASCULINO,63,ENROLADO
93593085,1,BANCO,ACTIGOB,Ciudad de Mexico,41761.41446,COMPRA,MASCULINO,60,ENROLADO
93593523,1,BANCO,CUENTA_EJE,Ciudad de Mexico,13250.11753,RETIRO,FEMENINO,35,ENROLADO
93593853,1,BANCO,CUENTA_EJE,Jalisco,309191.2569,RETIRO,MASCULINO,85,ENROLADO
93594372,1,BANCO,ACTVIDA,Jalisco,692742.9499,VENTA,FEMENINO,61,NO ENROLADO
93594737,1,BANCO,IMPULSA,Jalisco,381902.6627,VENTA,FEMENINO,63,NO ENROLADO
93595262,1,BANCO,ACTVIDA,Jalisco,122124.7361,COMPRA,FEMENINO,49,ENROLADO
93595734,1,BANCO,ACTIMED,Ciudad de Mexico,144544.9128,COMPRA,FEMENINO,50,ENROLADO
93595957,1,BANCO,ALTERNA,Jalisco,561208.9825,VENTA,MASCULINO,66,ENROLADO
93596872,1,BANCO,ACTI500,Jalisco,1924267.369,COMPRA,MASCULINO,40,ENROLADO
93597615,1,BANCO,IMPULSA,Jalisco,1699683.78,VENTA,FEMENINO,74,NO ENROLADO
93598837,1,BANCO,ACTIMED,Ciudad de Mexico,188421.3886,COMPRA,FEMENINO,48,ENROLADO
93599256,1,BANCO,ACTIMED,Jalisco,861218.5101,VENTA,FEMENINO,57,NO ENROLADO
93599611,1,BANCO,ACTIMED,Queretaro,3568794.242,COMPRA,MASCULINO,64,ENROLADO
93601185,1,BANCO,ACTIGOB,Ciudad de Mexico,3033340.576,VENTA,MASCULINO,94,ENROLADO
93602720,1,BANCO,ACTIGOB,Toluca,767257.6068,COMPRA,MASCULINO,70,ENROLADO
93603926,1,BANCO,ACTIMED,Ciudad de Mexico,70976.34719,VENTA,FEMENINO,80,ENROLADO
93604817,1,BANCO,IMPULSA,Jalisco,1675056.112,VENTA,FEMENINO,73,ENROLADO
93606036,1,BANCO,ACTIMED,Culiacan,30932487.22,COMPRA,MASCULINO,60,ENROLADO
93607513,1,BANCO,CUENTA_EJE,Ciudad de Mexico,0,RETIRO,MASCULINO,51,NO ENROLADO
93609469,1,BANCO,ACTIMED,Ciudad de Mexico,1333304.608,VENTA,FEMENINO,61,ENROLADO
93610855,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,101981.16,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,49,ENROLADO
93611705,1,BANCO,CUENTA_EJE,Ciudad de Mexico,978556.9858,RETIRO,MASCULINO,47,ENROLADO
93612679,1,BANCO,ALTERNA,Ciudad de Mexico,198741.5025,VENTA,FEMENINO,60,NO ENROLADO
